X [s];IL: EMG 1 [V];LON: EMG 2 [V]
0.226241379;1.24208E-05;1.24208E-05
0.226706897;1.32601E-05;1.19173E-05
0.227172414;1.59457E-05;1.05745E-05
0.227637931;1.86313E-05;1.19173E-05
0.228103448;1.99741E-05;1.51064E-05
0.228568966;1.98062E-05;1.52743E-05
0.229034483;1.93027E-05;1.32601E-05
0.2295;1.99741E-05;1.12459E-05
0.229965517;1.86313E-05;1.05745E-05
0.230431034;1.69528E-05;1.19173E-05
0.230896552;1.46029E-05;1.19173E-05
0.231362069;1.24208E-05;6.54612E-06
0.231827586;1.25887E-05;-1.84634E-06
0.232293103;1.46029E-05;-7.55322E-06
0.232758621;1.52743E-05;-9.56741E-06
0.233224138;1.42672E-05;-1.02388E-05
0.233689655;1.25887E-05;-1.42672E-05
0.234155172;1.02388E-05;-2.03098E-05
0.23462069;9.9031E-06;-2.36667E-05
0.235086207;1.09102E-05;-2.43381E-05
0.235551724;1.25887E-05;-2.26596E-05
0.236017241;1.39315E-05;-1.96384E-05
0.236482759;1.32601E-05;-1.82956E-05
0.236948276;1.12459E-05;-1.96384E-05
0.237413793;9.23171E-06;-2.08133E-05
0.23787931;7.21752E-06;-2.03098E-05
0.238344828;6.54612E-06;-2.21561E-05
0.238810345;5.87472E-06;-2.60166E-05
0.239275862;4.53193E-06;-2.75273E-05
0.239741379;1.0071E-06;-2.63523E-05
0.240206897;-2.51774E-06;-2.40024E-05
0.240672414;-2.85344E-06;-2.04776E-05
0.241137931;6.71397E-07;-1.62814E-05
0.241603448;3.86053E-06;-1.19173E-05
0.242068966;4.19623E-06;-9.23171E-06
0.242534483;4.86763E-06;-8.56031E-06
0.243;4.19623E-06;-7.21752E-06
0.243465517;2.51774E-06;-4.36408E-06
0.243931034;1.17494E-06;-3.18914E-06
0.244396552;-1.67849E-07;-2.18204E-06
0.244862069;5.03548E-07;5.70687E-06
0.245327586;1.84634E-06;1.99741E-05
0.245793103;2.51774E-06;3.44091E-05
0.246258621;2.85344E-06;4.61585E-05
0.246724138;2.18204E-06;4.98512E-05
0.247189655;3.86053E-06;4.68299E-05
0.247655172;6.54612E-06;4.41444E-05
0.24812069;8.56031E-06;4.48157E-05
0.248586207;9.23171E-06;4.68299E-05
0.249051724;9.9031E-06;4.71656E-05
0.249517241;9.23171E-06;4.14588E-05
0.249982759;7.88891E-06;3.0045E-05
0.250448276;7.21752E-06;2.06455E-05
0.250913793;7.88891E-06;1.99741E-05
0.25137931;1.05745E-05;2.65202E-05
0.251844828;1.19173E-05;3.20592E-05
0.252310345;1.29244E-05;3.6759E-05
0.252775862;1.32601E-05;3.97803E-05
0.253241379;1.39315E-05;4.14588E-05
0.253706897;1.49386E-05;4.17945E-05
0.254172414;1.52743E-05;3.74304E-05
0.254637931;1.46029E-05;3.13878E-05
0.255103448;1.30922E-05;2.51774E-05
0.255568966;1.15816E-05;1.59457E-05
0.256034483;1.09102E-05;5.53903E-06
0.2565;1.15816E-05;-1.51064E-06
0.256965517;1.2253E-05;-6.21042E-06
0.257431034;1.02388E-05;-9.73526E-06
0.257896552;9.56741E-06;-1.12459E-05
0.258362069;1.15816E-05;-9.56741E-06
0.258827586;1.19173E-05;-8.72816E-06
0.259293103;9.9031E-06;-1.19173E-05
0.259758621;8.05676E-06;-1.29244E-05
0.260224138;8.89601E-06;-8.56031E-06
0.260689655;1.02388E-05;-2.85344E-06
0.261155172;1.05745E-05;-1.51064E-06
0.26162069;1.25887E-05;-2.18204E-06
0.262086207;1.32601E-05;-1.51064E-06
0.262551724;1.12459E-05;-1.67849E-07
0.263017241;9.23171E-06;-8.39246E-07
0.263482759;6.54612E-06;-3.52483E-06
0.263948276;4.53193E-06;-4.19623E-06
0.264413793;1.84634E-06;-2.18204E-06
0.26487931;1.0071E-06;1.17494E-06
0.265344828;2.51774E-06;5.20333E-06
0.265810345;5.53903E-06;9.23171E-06
0.266275862;5.20333E-06;1.25887E-05
0.266741379;5.20333E-06;1.67849E-05
0.267206897;7.21752E-06;2.1149E-05
0.267672414;9.23171E-06;2.31632E-05
0.268137931;1.12459E-05;2.31632E-05
0.268603448;1.19173E-05;2.13169E-05
0.269068966;1.32601E-05;1.93027E-05
0.269534483;1.46029E-05;1.96384E-05
0.27;1.42672E-05;2.06455E-05
0.270465517;1.42672E-05;2.06455E-05
0.270931034;1.46029E-05;1.99741E-05
0.271396552;1.4435E-05;1.93027E-05
0.271862069;1.32601E-05;1.79599E-05
0.272327586;1.35958E-05;1.59457E-05
0.272793103;1.59457E-05;1.62814E-05
0.273258621;1.86313E-05;1.76242E-05
0.273724138;2.06455E-05;1.93027E-05
0.274189655;2.26596E-05;2.19883E-05
0.274655172;1.99741E-05;2.13169E-05
0.27512069;1.7792E-05;1.91348E-05
0.275586207;1.7792E-05;1.86313E-05
0.276051724;1.72885E-05;1.8967E-05
0.276517241;1.59457E-05;2.19883E-05
0.276982759;1.52743E-05;2.50095E-05
0.277448276;1.52743E-05;2.80308E-05
0.277913793;1.46029E-05;3.0045E-05
0.27837931;1.52743E-05;2.87022E-05
0.278844828;1.52743E-05;2.3331E-05
0.279310345;1.42672E-05;2.19883E-05
0.279775862;1.32601E-05;2.36667E-05
0.280241379;1.32601E-05;2.43381E-05
0.280706897;1.15816E-05;2.1149E-05
0.281172414;1.04067E-05;1.76242E-05
0.281637931;1.05745E-05;1.46029E-05
0.282103448;9.9031E-06;9.9031E-06
0.282568966;7.72107E-06;3.86053E-06
0.283034483;6.54612E-06;-8.39246E-07
0.2835;5.03548E-06;-5.53903E-06
0.283965517;3.52483E-06;-8.89601E-06
0.284431034;2.18204E-06;-1.15816E-05
0.284896552;2.18204E-06;-1.42672E-05
0.285362069;3.86053E-06;-1.69528E-05
0.285827586;5.20333E-06;-1.82956E-05
0.286293103;6.04257E-06;-1.98062E-05
0.286758621;5.87472E-06;-1.96384E-05
0.287224138;3.86053E-06;-1.72885E-05
0.287689655;3.86053E-06;-1.29244E-05
0.288155172;3.86053E-06;-1.09102E-05
0.28862069;3.18914E-06;-9.56741E-06
0.289086207;3.18914E-06;-9.9031E-06
0.289551724;2.85344E-06;-1.29244E-05
0.290017241;3.86053E-06;-1.79599E-05
0.290482759;4.53193E-06;-2.06455E-05
0.290948276;5.03548E-06;-1.99741E-05
0.291413793;4.53193E-06;-1.66171E-05
0.29187931;6.21042E-06;-1.12459E-05
0.292344828;8.56031E-06;-8.56031E-06
0.292810345;9.56741E-06;-8.56031E-06
0.293275862;8.89601E-06;-7.21752E-06
0.293741379;8.22461E-06;-7.04967E-06
0.294206897;5.70687E-06;-8.22461E-06
0.294672414;2.51774E-06;-7.55322E-06
0.295137931;2.18204E-06;-4.86763E-06
0.295603448;1.84634E-06;-2.85344E-06
0.296068966;8.39246E-07;-2.51774E-06
0.296534483;8.39246E-07;-2.18204E-06
0.297;2.18204E-06;-1.51064E-06
0.297465517;2.85344E-06;-2.18204E-06
0.297931034;2.18204E-06;-3.18914E-06
0.298396552;5.03548E-07;-2.51774E-06
0.298862069;-3.35698E-07;-1.17494E-06
0.299327586;1.67849E-07;-1.51064E-06
0.299793103;1.84634E-06;-2.18204E-06
0.300258621;2.51774E-06;-2.18204E-06
0.300724138;2.18204E-06;-4.36408E-06
0.301189655;1.17494E-06;-6.88182E-06
0.301655172;8.39246E-07;-6.88182E-06
0.30212069;2.51774E-06;-5.53903E-06
0.302586207;4.53193E-06;-3.52483E-06
0.303051724;3.86053E-06;-1.67849E-07
0.303517241;5.03548E-06;3.86053E-06
0.303982759;7.55322E-06;6.54612E-06
0.304448276;9.9031E-06;7.72107E-06
0.304913793;1.02388E-05;6.54612E-06
0.30537931;9.23171E-06;4.02838E-06
0.305844828;8.56031E-06;8.39246E-07
0.306310345;6.54612E-06;-2.18204E-06
0.306775862;6.54612E-06;-4.36408E-06
0.307241379;9.23171E-06;-4.19623E-06
0.307706897;1.04067E-05;-1.84634E-06
0.308172414;9.23171E-06;-2.51774E-06
0.308637931;8.39246E-06;-4.19623E-06
0.309103448;9.23171E-06;-5.53903E-06
0.309568966;1.09102E-05;-4.69978E-06
0.310034483;1.05745E-05;-3.02129E-06
0.3105;9.23171E-06;-2.18204E-06
0.310965517;1.02388E-05;-2.34989E-06
0.311431034;1.25887E-05;-3.18914E-06
0.311896552;1.4435E-05;-2.51774E-06
0.312362069;1.59457E-05;-8.39246E-07
0.312827586;1.82956E-05;2.18204E-06
0.313293103;1.98062E-05;2.51774E-06
0.313758621;1.82956E-05;2.18204E-06
0.314224138;1.71206E-05;4.86763E-06
0.314689655;1.86313E-05;9.23171E-06
0.315155172;1.94705E-05;1.12459E-05
0.31562069;1.7792E-05;1.29244E-05
0.316086207;1.62814E-05;1.59457E-05
0.316551724;1.72885E-05;2.16526E-05
0.317017241;1.82956E-05;2.93736E-05
0.317482759;1.93027E-05;3.6759E-05
0.317948276;1.98062E-05;3.79339E-05
0.318413793;1.69528E-05;3.20592E-05
0.31887931;1.35958E-05;2.6688E-05
0.319344828;1.2253E-05;2.36667E-05
0.319810345;1.32601E-05;2.24918E-05
0.320275862;1.52743E-05;2.04776E-05
0.320741379;1.59457E-05;1.62814E-05
0.321206897;1.49386E-05;6.88182E-06
0.321672414;1.15816E-05;-5.53903E-06
0.322137931;7.21752E-06;-1.35958E-05
0.322603448;5.20333E-06;-1.66171E-05
0.323068966;5.53903E-06;-1.46029E-05
0.323534483;7.55322E-06;-1.05745E-05
0.324;8.89601E-06;-6.88182E-06
0.324465517;9.06386E-06;-6.54612E-06
0.324931034;1.09102E-05;-8.56031E-06
0.325396552;1.12459E-05;-1.14137E-05
0.325862069;9.9031E-06;-1.51064E-05
0.326327586;7.55322E-06;-1.49386E-05
0.326793103;4.19623E-06;-1.05745E-05
0.327258621;2.18204E-06;-4.86763E-06
0.327724138;2.85344E-06;-5.03548E-07
0.328189655;3.86053E-06;-1.17494E-06
0.328655172;3.18914E-06;-8.22461E-06
0.32912069;3.52483E-06;-1.35958E-05
0.329586207;5.87472E-06;-1.02388E-05
0.330051724;7.04967E-06;-3.69268E-06
0.330517241;5.20333E-06;-1.51064E-06
0.330982759;2.34989E-06;-6.21042E-06
0.331448276;-1.67849E-07;-1.2253E-05
0.331913793;-1.51064E-06;-1.52743E-05
0.33237931;-1.67849E-07;-1.49386E-05
