X [s];IL: EMG 1 [V];LON: EMG 2 [V]
0.303051724;1.02388E-05;5.03548E-06
0.303517241;1.19173E-05;3.86053E-06
0.303982759;1.27565E-05;2.51774E-06
0.304448276;1.19173E-05;4.86763E-06
0.304913793;1.05745E-05;6.04257E-06
0.30537931;1.05745E-05;6.21042E-06
0.305844828;9.23171E-06;4.86763E-06
0.306310345;7.88891E-06;4.19623E-06
0.306775862;7.55322E-06;4.19623E-06
0.307241379;7.21752E-06;3.86053E-06
0.307706897;7.55322E-06;3.69268E-06
0.308172414;6.54612E-06;4.53193E-06
0.308637931;7.55322E-06;5.20333E-06
0.309103448;7.21752E-06;4.86763E-06
0.309568966;6.54612E-06;3.69268E-06
0.310034483;6.54612E-06;4.53193E-06
0.3105;5.20333E-06;5.20333E-06
0.310965517;3.52483E-06;4.19623E-06
0.311431034;3.52483E-06;2.51774E-06
0.311896552;3.86053E-06;1.84634E-06
0.312362069;3.69268E-06;2.18204E-06
0.312827586;3.86053E-06;2.51774E-06
0.313293103;4.86763E-06;3.18914E-06
0.313758621;4.86763E-06;3.52483E-06
0.314224138;4.19623E-06;4.19623E-06
0.314689655;3.18914E-06;5.20333E-06
0.315155172;8.39246E-07;6.54612E-06
0.31562069;-1.67849E-07;6.54612E-06
0.316086207;3.35698E-07;5.70687E-06
0.316551724;5.03548E-07;6.21042E-06
0.317017241;1.17494E-06;9.23171E-06
0.317482759;1.17494E-06;1.37636E-05
0.317948276;1.84634E-06;1.49386E-05
0.318413793;3.86053E-06;1.32601E-05
0.31887931;7.21752E-06;1.2253E-05
0.319344828;7.88891E-06;1.19173E-05
0.319810345;7.21752E-06;1.25887E-05
0.320275862;5.20333E-06;1.29244E-05
0.320741379;4.53193E-06;1.09102E-05
0.321206897;5.53903E-06;6.54612E-06
0.321672414;5.53903E-06;4.86763E-06
0.322137931;5.87472E-06;6.21042E-06
0.322603448;7.04967E-06;6.21042E-06
0.323068966;6.54612E-06;5.20333E-06
0.323534483;7.88891E-06;6.54612E-06
0.324;8.89601E-06;7.55322E-06
0.324465517;7.55322E-06;6.21042E-06
0.324931034;5.20333E-06;4.53193E-06
0.325396552;4.53193E-06;3.86053E-06
0.325862069;4.53193E-06;4.53193E-06
0.326327586;6.21042E-06;6.54612E-06
0.326793103;7.21752E-06;8.72816E-06
0.327258621;7.21752E-06;9.06386E-06
0.327724138;5.87472E-06;7.04967E-06
0.328189655;5.20333E-06;6.21042E-06
0.328655172;5.20333E-06;6.54612E-06
0.32912069;6.54612E-06;7.21752E-06
0.329586207;8.89601E-06;6.21042E-06
0.330051724;1.05745E-05;3.52483E-06
0.330517241;1.05745E-05;3.18914E-06
0.330982759;1.02388E-05;5.03548E-06
0.331448276;1.02388E-05;6.54612E-06
0.331913793;9.23171E-06;7.04967E-06
0.33237931;7.88891E-06;7.88891E-06
0.332844828;7.88891E-06;7.21752E-06
0.333310345;9.23171E-06;6.21042E-06
0.333775862;9.9031E-06;5.70687E-06
0.334241379;1.04067E-05;5.53903E-06
0.334706897;1.02388E-05;5.87472E-06
0.335172414;9.73526E-06;5.87472E-06
0.335637931;1.12459E-05;4.86763E-06
0.336103448;1.25887E-05;4.53193E-06
0.336568966;1.32601E-05;4.36408E-06
0.337034483;1.32601E-05;3.35698E-06
0.3375;1.19173E-05;3.69268E-06
0.337965517;1.12459E-05;5.03548E-06
0.338431034;1.12459E-05;6.21042E-06
0.338896552;1.12459E-05;5.53903E-06
0.339362069;1.09102E-05;5.53903E-06
0.339827586;1.19173E-05;6.54612E-06
0.340293103;1.39315E-05;6.88182E-06
0.340758621;1.39315E-05;5.20333E-06
0.341224138;1.25887E-05;3.69268E-06
0.341689655;9.9031E-06;5.20333E-06
0.342155172;7.88891E-06;6.88182E-06
0.34262069;7.88891E-06;6.54612E-06
0.343086207;8.56031E-06;5.53903E-06
0.343551724;8.22461E-06;4.86763E-06
0.344017241;7.55322E-06;3.86053E-06
0.344482759;6.54612E-06;4.19623E-06
0.344948276;4.86763E-06;5.20333E-06
0.345413793;3.18914E-06;4.86763E-06
0.34587931;3.86053E-06;3.18914E-06
0.346344828;5.87472E-06;2.51774E-06
0.346810345;7.55322E-06;3.86053E-06
0.347275862;8.89601E-06;5.20333E-06
0.347741379;8.56031E-06;4.53193E-06
0.348206897;6.88182E-06;3.18914E-06
0.348672414;7.21752E-06;3.52483E-06
0.349137931;8.56031E-06;4.19623E-06
